data/merged_bams/ucin245.bam	3
data/merged_bams/ucin246z.bam	3
data/merged_bams/ucin249.bam	3
data/merged_bams/ucin251.bam	3
data/merged_bams/ucin252z.bam	3
data/merged_bams/ucin257.bam	3
data/merged_bams/ucin258.bam	3
data/merged_bams/ucin259.bam	3
data/merged_bams/ucin260reconc.bam	3
data/merged_bams/ucin261.bam	3
data/merged_bams/ucin262reconc.bam	3
data/merged_bams/ucin263.bam	3
data/merged_bams/ucin264.bam	3
data/merged_bams/ucin265conc.bam	3
data/merged_bams/ucin266reconc.bam	3
data/merged_bams/ucin267.bam	3
data/merged_bams/ucin268.bam	3
data/merged_bams/ucin269.bam	3
data/merged_bams/ucin270.bam	3
data/merged_bams/ucin273.bam	3
data/merged_bams/ucin274re.bam	3
data/merged_bams/ucin275.bam	3
data/merged_bams/ucin276z.bam	2
data/merged_bams/ucin278z.bam	2
data/merged_bams/ucin279concreplicate.bam	2
data/merged_bams/ucin300.bam	1
data/merged_bams/ucin301.bam	1
data/merged_bams/ucin305.bam	2
data/merged_bams/ucin306.bam	2
data/merged_bams/ucin309.bam	2
data/merged_bams/ucin310conc.bam	2
data/merged_bams/ucin313.bam	2
data/merged_bams/ucin314z.bam	2
data/merged_bams/ucin315.bam	2
data/merged_bams/ucin316.bam	2
data/merged_bams/ucin317z.bam	2
data/merged_bams/ucin318.bam	2
data/merged_bams/ucin320z.bam	2
data/merged_bams/ucin324z.bam	2
data/merged_bams/ucin326conc.bam	2
data/merged_bams/ucin327re.bam	2
data/merged_bams/ucin328.bam	2
data/merged_bams/ucin329.bam	2
data/merged_bams/ucin332.bam	2
data/merged_bams/ucin334re.bam	2
data/merged_bams/ucin335z.bam	2
data/merged_bams/ucin336.bam	2
data/merged_bams/ucin337.bam	2
data/merged_bams/ucin338.bam	2
data/merged_bams/ucin343conc.bam	2
data/merged_bams/ucin344.bam	2
data/merged_bams/ucin345re.bam	2
data/merged_bams/ucin346.bam	2
data/merged_bams/ucin347conc.bam	2
data/merged_bams/ucin348.bam	2
data/merged_bams/ucin350.bam	2
data/merged_bams/ucin351re.bam	2
data/merged_bams/ucin352z.bam	2
data/merged_bams/ucin355.bam	3
data/merged_bams/ucin359.bam	3
data/merged_bams/ucin361.bam	3
data/merged_bams/ucin363.bam	2
data/merged_bams/ucin364conc.bam	2
data/merged_bams/ucin365.bam	1
data/merged_bams/ucin379.bam	3
data/merged_bams/ucin380conc.bam	3
data/merged_bams/ucin381.bam	3
data/merged_bams/ucin383.bam	2
data/merged_bams/ucin385.bam	2
data/merged_bams/ucin386.bam	2
data/merged_bams/ucin399.bam	1
data/merged_bams/ucin400.bam	1
data/merged_bams/ucin401.bam	3
data/merged_bams/ucin404.bam	1
data/merged_bams/ucin406RE.bam	1
data/merged_bams/ucin407RE.bam	1
data/merged_bams/ucin408re.bam	3
data/merged_bams/ucin409.bam	2
data/merged_bams/ucin412.bam	2
data/merged_bams/ucin413replicate.bam	2
data/merged_bams/ucin416.bam	2
data/merged_bams/ucin419conc.bam	2
data/merged_bams/ucin420.bam	2
data/merged_bams/ucin423z.bam	2
data/merged_bams/ucin424.bam	2
data/merged_bams/ucin425.bam	2
data/merged_bams/ucin427RE.bam	2
data/merged_bams/ucin428z.bam	1
data/merged_bams/ucin430z.bam	1
data/merged_bams/ucin432z.bam	1
data/merged_bams/ucin433.bam	1
data/merged_bams/ucin434.bam	1
data/merged_bams/ucin435.bam	1
data/merged_bams/ucin437.bam	1
