"Allelic_Richness"	"Observed_Heterozygosity"	"Expected_Heterozygosity"	"N"	"Fis"	"Private_Alleles"
1.73084607262643	0.223091299019608	0.237390134803922	42.40625	0.0531180604356992	0
1.78940241777956	0.229349387254902	0.248564767156863	80.6280637254902	0.0698061605476042	2
1.81670540932722	0.238621200980392	0.259431985294118	27.7573529411765	0.0697708033964729	0
1.82602345611901	0.235066850490196	0.256121568627451	78.6213235294118	0.0730630272952854	0
