"Allelic_Richness"	"Observed_Heterozygosity"	"Expected_Heterozygosity"	"N"	"Fis"	"Private_Alleles"
1.77724126619071	0.223091299019608	0.237390134803922	42.40625	0.0531180604356992	0
1.84751331516331	0.229588051470588	0.248751348039216	81.5968137254902	0.0695853855721393	2
1.88789247263345	0.235969485294118	0.258425490196078	105.409926470588	0.0777948638613861	10
